Date,Open,High,Low,Close
11/19/2018,113200,113210,113160,113160
11/19/2018,113160,113250,113160,113220
11/19/2018,113230,113230,113140,113160
11/19/2018,113160,113220,113130,113200
11/19/2018,113190,113210,113160,113160
11/19/2018,113160,113180,113120,113160
11/19/2018,113170,113280,113170,113260
11/19/2018,113260,113380,113250,113270
11/19/2018,113280,113290,113210,113230
11/19/2018,113230,113240,113200,113210
11/19/2018,113220,113330,113220,113290
11/19/2018,113300,113440,113300,113330
11/19/2018,113340,113370,113300,113340
11/19/2018,113340,113360,113330,113340
11/19/2018,113360,113450,113350,113430
11/19/2018,113430,113440,113390,113400
11/19/2018,113400,113450,113390,113440
11/19/2018,113450,113460,113390,113420
11/19/2018,113430,113440,113310,113320
11/19/2018,113330,113370,113290,113340
11/19/2018,113350,113420,113330,113350
11/19/2018,113350,113370,113300,113310
11/19/2018,113310,113490,113290,113490
11/19/2018,113480,113520,113430,113450
11/19/2018,113440,113530,113430,113470
11/19/2018,113490,113600,113490,113560
11/19/2018,113560,113600,113550,113550
11/19/2018,113550,113580,113530,113530
11/19/2018,113550,113570,113510,113510
11/19/2018,113530,113560,113510,113520
11/19/2018,113540,113560,113490,113500
11/19/2018,113510,113610,113470,113610
11/19/2018,113610,113650,113600,113620
11/19/2018,113620,113630,113550,113570
11/19/2018,113550,113580,113520,113530
11/19/2018,113520,113560,113480,113490
11/19/2018,113500,113500,113470,113480
11/19/2018,113490,113500,113450,113460
11/19/2018,113450,113510,113420,113500
11/19/2018,113490,113510,113470,113500
11/19/2018,113500,113500,113460,113460
11/19/2018,113470,113500,113470,113480
11/19/2018,113480,113520,113460,113470
11/19/2018,113470,113500,113450,113480
11/19/2018,113500,113530,113490,113530
11/19/2018,113530,113540,113450,113480
11/19/2018,113490,113490,113440,113440
11/19/2018,113440,113460,113360,113360
11/19/2018,113360,113410,113350,113360
11/19/2018,113360,113360,113310,113310
11/19/2018,113310,113330,113280,113310
11/19/2018,113310,113340,113250,113270
11/19/2018,113280,113330,113260,113320
11/19/2018,113320,113330,113300,113330
11/19/2018,113310,113330,113240,113270
11/19/2018,113280,113290,113200,113270
11/19/2018,113290,113340,113270,113300
11/19/2018,113280,113280,113180,113180
11/19/2018,113170,113220,113160,113200
11/19/2018,113200,113270,113180,113270
11/19/2018,113250,113260,113190,113240
11/19/2018,113250,113280,113210,113220
11/19/2018,113210,113230,113180,113190
11/19/2018,113200,113310,113190,113300
11/19/2018,113290,113400,113270,113370
11/19/2018,113380,113400,113340,113340
11/19/2018,113340,113370,113310,113340
11/19/2018,113340,113380,113320,113380
11/19/2018,113380,113400,113320,113340
11/19/2018,113310,113330,113300,113310
11/19/2018,113300,113320,113240,113250
11/19/2018,113250,113290,113190,113280
11/19/2018,113280,113390,113270,113360
11/19/2018,113360,113400,113340,113400
11/19/2018,113400,113470,113390,113430
11/19/2018,113430,113570,113430,113570
11/19/2018,113570,113600,113540,113560
11/19/2018,113560,113620,113540,113550
11/19/2018,113550,113580,113530,113540
11/19/2018,113540,113540,113480,113500
11/19/2018,113500,113500,113460,113480
11/19/2018,113480,113570,113470,113550
11/19/2018,113560,113560,113490,113490
11/19/2018,113510,113540,113450,113460
11/19/2018,113450,113540,113450,113530
11/19/2018,113530,113530,113510,113510
11/19/2018,113510,113640,113510,113630
11/19/2018,113640,113690,113590,113650
11/19/2018,113670,113700,113630,113660
11/19/2018,113670,113680,113630,113660
11/19/2018,113650,113660,113550,113590
11/19/2018,113600,113600,113550,113560
11/19/2018,113570,113620,113560,113560
11/19/2018,113550,113580,113540,113560
11/19/2018,113580,113620,113560,113600
11/19/2018,113620,113650,113560,113640
11/19/2018,113640,113650,113610,113630
11/19/2018,113640,113640,113600,113630
11/19/2018,113620,113640,113590,113640
11/19/2018,113630,113680,113620,113640
11/19/2018,113630,113650,113610,113640
11/19/2018,113640,113650,113610,113650
11/19/2018,113650,113670,113610,113630
11/19/2018,113620,113630,113590,113620
11/19/2018,113640,113660,113620,113660
11/19/2018,113670,113700,113660,113700
11/19/2018,113690,113700,113640,113640
11/19/2018,113650,113670,113580,113620
11/19/2018,113590,113610,113550,113610
11/19/2018,113610,113680,113610,113680
11/19/2018,113660,113690,113610,113660
11/19/2018,113650,113680,113650,113680
11/19/2018,113660,113700,113650,113700
11/19/2018,113690,113800,113680,113740
11/19/2018,113750,113780,113750,113770
11/19/2018,113760,113780,113720,113730
11/19/2018,113730,113730,113660,113680
11/19/2018,113680,113740,113660,113740
11/19/2018,113740,113820,113740,113820
11/19/2018,113800,113860,113790,113840
11/19/2018,113830,113830,113780,113800
11/19/2018,113790,113800,113750,113750
11/19/2018,113760,113760,113730,113740
11/19/2018,113750,113770,113730,113760
11/19/2018,113750,113750,113670,113710
11/19/2018,113690,113750,113690,113740
11/19/2018,113740,113750,113690,113720
11/19/2018,113710,113740,113690,113740
11/19/2018,113740,113760,113710,113710
11/19/2018,113730,113730,113690,113700
11/19/2018,113730,113730,113690,113700
11/19/2018,113700,113710,113650,113690
11/19/2018,113700,113700,113620,113630
11/19/2018,113630,113710,113630,113710
11/19/2018,113710,113710,113640,113650
11/19/2018,113650,113650,113620,113630
11/19/2018,113630,113760,113630,113730
11/19/2018,113720,113780,113660,113660
11/19/2018,113650,113670,113640,113670
11/19/2018,113680,113740,113670,113740
11/19/2018,113730,113730,113680,113700
11/19/2018,113690,113700,113660,113660
11/19/2018,113670,113670,113610,113650
11/19/2018,113660,113700,113660,113700
11/19/2018,113680,113720,113640,113640
11/19/2018,113650,113680,113640,113650
11/19/2018,113660,113660,113620,113640
11/19/2018,113620,113620,113560,113590
11/19/2018,113560,113580,113530,113550
11/19/2018,113540,113540,113500,113520
11/19/2018,113530,113590,113530,113590
11/19/2018,113590,113620,113590,113600
11/19/2018,113600,113660,113590,113590
11/19/2018,113600,113630,113530,113530
11/19/2018,113530,113600,113530,113570
11/19/2018,113590,113670,113590,113630
11/19/2018,113610,113680,113570,113680
12/17/2018,110760,111140,110760,111020
12/17/2018,111030,111160,111030,111080
12/17/2018,111080,111110,111040,111080
12/17/2018,111080,111150,110920,111090
12/17/2018,111090,111260,111090,111230
12/17/2018,111220,111230,111160,111170
12/17/2018,111180,111190,111060,111130
12/17/2018,111140,111190,111130,111140
12/17/2018,111130,111200,111120,111190
12/17/2018,111190,111200,111150,111180
12/17/2018,111190,111200,111100,111120
12/17/2018,111130,111290,111130,111170
12/17/2018,111180,111200,111130,111160
12/17/2018,111160,111220,111160,111200
12/17/2018,111190,111250,111160,111240
12/17/2018,111230,111280,111190,111220
12/17/2018,111220,111230,111130,111150
12/17/2018,111150,111230,111150,111200
12/17/2018,111220,111450,111220,111360
12/17/2018,111350,111390,111340,111340
12/17/2018,111350,111440,111350,111370
12/17/2018,111380,111470,111380,111430
12/17/2018,111440,111480,111400,111460
12/17/2018,111470,111580,111450,111480
12/17/2018,111490,111510,111440,111440
12/17/2018,111450,111470,111440,111460
12/17/2018,111470,111630,111470,111590
12/17/2018,111590,111600,111480,111520
12/17/2018,111530,111550,111460,111470
12/17/2018,111460,111550,111460,111550
12/17/2018,111540,111590,111540,111590
12/17/2018,111580,111630,111550,111560
12/17/2018,111560,111600,111550,111580
12/17/2018,111580,111590,111480,111520
12/17/2018,111530,111550,111480,111490
12/17/2018,111490,111550,111430,111450
12/17/2018,111450,111520,111430,111460
12/17/2018,111470,111480,111400,111400
12/17/2018,111400,111480,111400,111460
12/17/2018,111470,111500,111450,111460
12/17/2018,111470,111520,111440,111440
12/17/2018,111440,111470,111430,111440
12/17/2018,111440,111480,111380,111430
12/17/2018,111450,111480,111440,111440
12/17/2018,111440,111470,111400,111430
12/17/2018,111430,111510,111420,111490
12/17/2018,111510,111530,111480,111510
12/17/2018,111520,111520,111500,111520
12/17/2018,111530,111570,111520,111530
12/17/2018,111530,111540,111490,111530
12/17/2018,111530,111580,111530,111540
12/17/2018,111540,111570,111530,111570
12/17/2018,111570,111590,111520,111520
12/17/2018,111540,111570,111500,111510
12/17/2018,111510,111520,111470,111480
12/17/2018,111480,111490,111430,111430
12/17/2018,111450,111530,111440,111530
12/17/2018,111520,111530,111460,111480
12/17/2018,111490,111520,111480,111500
12/17/2018,111500,111530,111470,111490
12/17/2018,111480,111500,111450,111460
12/17/2018,111460,111470,111390,111430
12/17/2018,111440,111450,111380,111400
12/17/2018,111410,111430,111320,111360
12/17/2018,111360,111410,111330,111340
12/17/2018,111360,111380,111290,111330
12/17/2018,111320,111370,111310,111350
12/17/2018,111340,111370,111320,111350
12/17/2018,111350,111360,111290,111310
12/17/2018,111300,111370,111280,111360
12/17/2018,111350,111360,111310,111350
12/17/2018,111340,111450,111320,111430
12/17/2018,111440,111520,111400,111490
12/17/2018,111500,111540,111420,111420
12/17/2018,111420,111430,111380,111380
12/17/2018,111370,111430,111370,111430
12/17/2018,111430,111450,111410,111430
12/17/2018,111410,111460,111390,111420
12/17/2018,111420,111440,111370,111440
12/17/2018,111440,111440,111360,111390
12/17/2018,111390,111400,111330,111330
12/17/2018,111340,111400,111330,111400
12/17/2018,111390,111600,111380,111570
12/17/2018,111570,111580,111500,111540
12/17/2018,111550,111550,111390,111450
12/17/2018,111430,111470,111410,111460
12/17/2018,111450,111470,111410,111430
12/17/2018,111440,111450,111390,111440
12/17/2018,111430,111440,111380,111380
12/17/2018,111380,111400,111330,111380
12/17/2018,111380,111420,111320,111410
12/17/2018,111410,111420,111340,111380
12/17/2018,111390,111450,111390,111400
12/17/2018,111410,111420,111380,111400
12/17/2018,111400,111430,111390,111430
12/17/2018,111430,111470,111420,111440
12/17/2018,111440,111470,111430,111470
12/17/2018,111470,111500,111420,111450
12/17/2018,111430,111490,111430,111450
12/17/2018,111450,111490,111450,111470
12/17/2018,111480,111500,111450,111500
12/17/2018,111500,111530,111490,111510
12/17/2018,111520,111520,111450,111470
12/17/2018,111470,111500,111470,111500
12/17/2018,111490,111530,111480,111510
12/17/2018,111510,111540,111480,111520
12/17/2018,111530,111550,111490,111530
12/17/2018,111540,111570,111520,111550
12/17/2018,111540,111570,111530,111560
12/17/2018,111560,111700,111560,111610
12/17/2018,111620,111670,111600,111610
12/17/2018,111620,111640,111550,111560
12/17/2018,111570,111590,111560,111570
12/17/2018,111570,111600,111550,111590
12/17/2018,111590,111610,111510,111600
12/17/2018,111600,111700,111570,111660
12/17/2018,111660,111800,111660,111730
12/17/2018,111750,111880,111730,111840
12/17/2018,111830,111850,111800,111840
12/17/2018,111840,111850,111770,111790
12/17/2018,111800,111850,111770,111790
12/17/2018,111780,111800,111760,111770
12/17/2018,111770,111790,111750,111770
12/17/2018,111780,111790,111760,111780
12/17/2018,111770,111850,111760,111820
12/17/2018,111830,111830,111730,111770
12/17/2018,111770,111860,111770,111840
12/17/2018,111830,111830,111770,111790
12/17/2018,111790,111830,111780,111790
12/17/2018,111800,111830,111780,111800
12/17/2018,111810,111830,111790,111790
12/17/2018,111790,111790,111750,111790
12/17/2018,111780,111840,111780,111840
12/17/2018,111840,111860,111780,111820
12/17/2018,111810,111820,111780,111780
12/17/2018,111790,111830,111780,111820
12/17/2018,111820,111860,111820,111860
12/17/2018,111860,111940,111850,111900
12/17/2018,111900,111910,111850,111850
12/17/2018,111850,111920,111850,111870
12/17/2018,111880,111900,111830,111840
12/17/2018,111840,111870,111830,111840
12/17/2018,111830,111850,111820,111820
12/17/2018,111820,111840,111780,111780
12/17/2018,111790,111830,111770,111820
12/17/2018,111830,111850,111800,111820
12/17/2018,111810,111810,111760,111800
12/17/2018,111790,111810,111770,111780
12/17/2018,111780,111820,111770,111810
12/17/2018,111810,111840,111780,111820
12/17/2018,111820,111900,111810,111880
12/17/2018,111890,111920,111860,111860
12/17/2018,111860,111910,111840,111870
12/17/2018,111870,111870,111800,111850
12/17/2018,111850,111860,111820,111830
12/17/2018,111840,111870,111840,111860
12/17/2018,111860,111920,111850,111870
12/17/2018,111870,111880,111810,111830
12/17/2018,111830,111840,111790,111820
12/17/2018,111820,111830,111780,111800
12/17/2018,111820,111830,111790,111790
12/17/2018,111800,111800,111790,111800
12/17/2018,111790,111840,111780,111820
12/17/2018,111820,111830,111780,111790
12/17/2018,111800,111810,111770,111780
12/17/2018,111780,111830,111770,111810
12/17/2018,111810,111850,111810,111830
12/17/2018,111820,111840,111780,111840
12/17/2018,111830,111840,111810,111830
12/17/2018,111840,111850,111810,111840
12/17/2018,111840,111870,111820,111860
12/17/2018,111860,111900,111830,111830
12/17/2018,111820,111840,111800,111840
12/17/2018,111830,111830,111810,111820
12/17/2018,111810,111830,111810,111810
12/17/2018,111820,111830,111820,111820
12/17/2018,111820,111820,111780,111780
12/17/2018,111790,111790,111770,111780
12/17/2018,111790,111800,111760,111770
12/17/2018,111770,111820,111770,111800
12/17/2018,111810,111850,111790,111850
12/17/2018,111860,111900,111830,111880
12/17/2018,111890,112100,111890,112090
12/17/2018,112090,112140,112020,112060
12/17/2018,112060,112090,112030,112050
12/17/2018,112050,112100,112050,112080
12/17/2018,112090,112130,112060,112070
12/17/2018,112090,112130,112070,112120
12/17/2018,112110,112130,112060,112070
12/17/2018,112090,112100,112070,112070
12/17/2018,112080,112110,112070,112090
12/17/2018,112090,112100,112070,112080
12/17/2018,112070,112110,112060,112070
12/17/2018,112070,112080,112050,112060
12/17/2018,112060,112070,112040,112050
12/17/2018,112050,112110,112030,112080
12/17/2018,112060,112060,112040,112050
12/17/2018,112050,112100,112030,112100
12/17/2018,112090,112120,112060,112060
12/17/2018,112060,112110,112030,112110
12/17/2018,112100,112210,112100,112180
12/17/2018,112180,112180,112110,112130
12/17/2018,112140,112140,112100,112100
12/17/2018,112100,112130,112100,112100
12/17/2018,112120,112180,112100,112150
12/17/2018,112160,112220,112160,112190
12/17/2018,112170,112180,112140,112150
12/17/2018,112170,112180,112120,112160
12/17/2018,112150,112270,112150,112250
12/17/2018,112250,112260,112190,112190
12/17/2018,112200,112260,112180,112200
12/17/2018,112190,112220,112170,112200
12/17/2018,112200,112200,112170,112170
12/17/2018,112170,112190,112160,112160
12/17/2018,112160,112160,112090,112100
12/17/2018,112110,112140,112100,112100
12/17/2018,112110,112140,112100,112120
12/17/2018,112110,112150,112110,112120
12/17/2018,112120,112150,112110,112140
12/17/2018,112150,112150,112110,112130
12/17/2018,112130,112140,112110,112120
12/17/2018,112110,112130,112090,112110
12/17/2018,112110,112170,112110,112160
12/17/2018,112150,112190,112140,112150
12/17/2018,112150,112170,112150,112160
12/17/2018,112160,112180,112130,112140
12/17/2018,112140,112190,112140,112160
12/17/2018,112150,112160,112120,112120
12/17/2018,112130,112150,112120,112150
12/17/2018,112140,112160,112120,112130
12/17/2018,112130,112130,112090,112100
12/17/2018,112100,112120,112090,112120
12/17/2018,112120,112140,112090,112110
12/17/2018,112110,112150,112110,112130
12/17/2018,112130,112140,112110,112110
12/17/2018,112120,112130,112100,112120
12/17/2018,112120,112130,112100,112110
12/17/2018,112100,112130,112100,112120
12/17/2018,112120,112150,112120,112130
12/17/2018,112140,112170,112130,112150
12/17/2018,112150,112160,112060,112100
12/17/2018,112110,112120,112090,112100
12/17/2018,112090,112100,112070,112090
12/17/2018,112080,112120,112080,112080
12/17/2018,112080,112120,112080,112110
12/17/2018,112110,112150,112080,112090
12/17/2018,112100,112130,112070,112120
12/17/2018,112120,112120,112090,112110
12/17/2018,112110,112120,112100,112110
12/17/2018,112110,112110,112020,112040
12/17/2018,112060,112060,112020,112050
12/17/2018,112050,112070,112040,112070
12/17/2018,112060,112060,112030,112040
12/17/2018,112050,112050,112020,112020
12/17/2018,112030,112040,112010,112020
12/17/2018,112020,112070,112010,112060
12/17/2018,112060,112060,112020,112060
12/17/2018,112060,112070,112040,112050
12/17/2018,112040,112080,112040,112080
12/17/2018,112080,112100,112060,112060
12/17/2018,112050,112080,112050,112060
12/17/2018,112050,112070,112020,112030
12/17/2018,112030,112040,111940,111960
12/17/2018,111960,111990,111940,111980
12/17/2018,111970,112000,111970,111990
12/17/2018,111990,112010,111980,111990
12/17/2018,112000,112030,111980,112020
12/17/2018,112010,112010,111980,111980
12/17/2018,111980,111990,111950,111960
12/17/2018,111960,111960,111910,111950
12/17/2018,111950,111990,111940,111970
12/17/2018,111980,111990,111950,111960
12/17/2018,111950,111960,111920,111940
12/17/2018,111940,112000,111930,111990
12/17/2018,111990,111990,111910,111910
12/17/2018,111920,112000,111910,111990
12/17/2018,111990,112010,111950,111960
12/17/2018,111960,111990,111950,111970
12/17/2018,111960,111970,111860,111860
12/17/2018,111870,111960,111870,111940
12/17/2018,111940,111980,111930,111970
12/17/2018,111980,111990,111970,111970
12/17/2018,111970,111990,111960,111960
12/17/2018,111980,112050,111970,112010
12/17/2018,112010,112050,112010,112030
12/17/2018,112030,112060,112010,112020
12/17/2018,112020,112030,112010,112010
12/17/2018,112020,112030,111990,111990
12/17/2018,112000,112030,111980,112020
12/17/2018,112030,112040,111980,111990
12/17/2018,112000,112060,111990,112040
12/17/2018,112040,112060,112020,112040
12/17/2018,112040,112060,112020,112030
12/17/2018,112030,112150,112030,112140
12/17/2018,112140,112140,112050,112070
12/17/2018,112080,112120,112070,112090
12/17/2018,112100,112160,112080,112140
12/17/2018,112140,112170,112090,112100
12/17/2018,112110,112130,112100,112120
12/17/2018,112110,112150,112110,112140
12/17/2018,112140,112140,112100,112100
12/17/2018,112100,112110,112030,112030
12/17/2018,112040,112110,112030,112090
12/17/2018,112100,112100,112070,112090
12/17/2018,112090,112090,112020,112020
12/17/2018,112020,112080,112020,112070
12/17/2018,112070,112120,112060,112090
12/17/2018,112080,112130,112080,112100
12/17/2018,112090,112120,112060,112070
12/17/2018,112080,112100,112040,112080
12/17/2018,112060,112120,112060,112060
12/17/2018,112060,112100,112050,112070
12/17/2018,112090,112100,112050,112060
12/17/2018,112060,112080,112030,112040
12/17/2018,112040,112060,111930,111940
12/17/2018,111950,111990,111940,111970
12/17/2018,111970,111990,111940,111950
12/17/2018,111950,111980,111940,111960
12/17/2018,111950,111990,111950,111970
12/17/2018,111960,111970,111930,111950
12/17/2018,111950,112020,111940,112020
12/17/2018,112010,112040,112000,112010
12/17/2018,112010,112020,111990,112010
12/17/2018,112010,112070,112010,112060
12/17/2018,112060,112060,112030,112040
12/17/2018,112030,112050,112020,112040
12/17/2018,112040,112060,112030,112030
12/17/2018,112040,112050,112020,112040
12/17/2018,112040,112070,112030,112060
12/17/2018,112060,112070,112040,112050
12/17/2018,112060,112070,112020,112020
12/17/2018,112030,112040,112010,112030
12/17/2018,112040,112040,112000,112020
12/17/2018,112030,112050,112020,112040
12/17/2018,112040,112050,112020,112040
12/17/2018,112030,112050,112030,112050
12/17/2018,112050,112080,112050,112080
12/17/2018,112080,112120,112060,112080
12/17/2018,112090,112100,112060,112060
12/17/2018,112060,112090,112040,112040
12/17/2018,112050,112090,112030,112040
12/17/2018,112050,112070,112050,112060
12/17/2018,112060,112070,112040,112040
12/17/2018,112060,112070,112030,112060
12/17/2018,112070,112090,112050,112090
12/17/2018,112090,112110,112080,112110
12/17/2018,112110,112120,112100,112100
12/17/2018,112090,112200,112090,112190
12/17/2018,112190,112220,112170,112180
12/17/2018,112190,112200,112150,112150
12/17/2018,112160,112230,112150,112200
12/17/2018,112200,112230,112190,112210
12/17/2018,112220,112230,112140,112140
12/17/2018,112140,112190,112140,112140
12/17/2018,112140,112160,112120,112140
12/17/2018,112150,112180,112120,112150
12/17/2018,112160,112180,112130,112130
12/17/2018,112140,112140,112120,112130
12/17/2018,112130,112140,112120,112130
12/17/2018,112120,112150,112120,112130
12/17/2018,112120,112140,112110,112130
12/17/2018,112130,112130,112070,112110
12/17/2018,112100,112100,112060,112080
12/17/2018,112080,112100,112070,112090
12/17/2018,112090,112090,112060,112070
12/17/2018,112080,112080,112050,112050
12/17/2018,112050,112080,112050,112060
12/17/2018,112060,112080,112060,112060
12/17/2018,112050,112070,112040,112050
12/17/2018,112060,112070,112040,112060
12/17/2018,112060,112090,112060,112090
12/17/2018,112090,112090,112060,112070
12/17/2018,112060,112080,112050,112050
12/17/2018,112060,112080,112060,112070
12/17/2018,112070,112090,112060,112060
12/17/2018,112060,112060,112040,112050
12/17/2018,112050,112060,112000,112010
12/17/2018,112020,112020,111970,111970
12/17/2018,111990,111990,111950,111970
12/17/2018,111970,111970,111840,111860
12/17/2018,111870,111870,111810,111830
12/17/2018,111830,111860,111810,111850
12/17/2018,111860,111880,111840,111870
12/17/2018,111870,111870,111830,111850
12/17/2018,111840,111860,111840,111840
12/17/2018,111840,111870,111830,111850
12/17/2018,111850,111850,111820,111820
12/17/2018,111820,111830,111710,111730
12/17/2018,111740,111740,111660,111720
12/17/2018,111730,111730,111690,111730
12/17/2018,111710,111750,111710,111750
12/17/2018,111740,111750,111700,111710
12/17/2018,111720,111720,111650,111690
12/17/2018,111680,111690,111660,111690
12/17/2018,111680,111710,111670,111690
12/17/2018,111690,111710,111670,111710
12/17/2018,111710,111730,111700,111720
12/17/2018,111710,111730,111660,111670
12/17/2018,111660,111710,111630,111710
12/17/2018,111700,111720,111680,111700
12/17/2018,111690,111800,111660,111790
12/17/2018,111800,111800,111740,111760
12/17/2018,111760,111770,111720,111720
12/17/2018,111730,111790,111710,111760
12/17/2018,111760,111770,111740,111750
12/17/2018,111740,111790,111740,111770
12/17/2018,111770,111790,111750,111790
12/17/2018,111780,111800,111760,111770
12/17/2018,111760,111760,111740,111760
12/17/2018,111760,111770,111730,111750
12/17/2018,111740,111760,111700,111730
12/17/2018,111730,111750,111670,111750
12/17/2018,111730,111740,111670,111700
12/17/2018,111710,111730,111690,111710
12/17/2018,111710,111780,111690,111760
12/17/2018,111760,111770,111660,111710
12/17/2018,111720,111770,111700,111740
12/17/2018,111740,111770,111740,111760
12/17/2018,111760,111760,111750,111750
12/17/2018,111760,111760,111710,111720
12/17/2018,111730,111730,111690,111690
12/17/2018,111690,111720,111690,111720
12/17/2018,111710,111730,111690,111730
12/17/2018,111730,111770,111720,111740
12/17/2018,111740,111770,111730,111740
12/17/2018,111740,111760,111710,111720
12/17/2018,111720,111770,111710,111760
12/17/2018,111770,111770,111720,111720
12/17/2018,111740,111790,111730,111780
12/17/2018,111790,111790,111750,111760
12/17/2018,111760,111790,111750,111790
12/17/2018,111790,111800,111760,111780
12/17/2018,111770,111770,111740,111750
12/17/2018,111760,111800,111760,111800
12/17/2018,111790,111800,111740,111760
12/17/2018,111750,111790,111750,111760
12/17/2018,111760,111780,111660,111660
12/17/2018,111670,111710,111540,111590
12/17/2018,111580,111650,111550,111630
12/17/2018,111620,111620,111570,111570
12/17/2018,111570,111580,111480,111520
12/17/2018,111520,111530,111490,111500
12/17/2018,111490,111490,111420,111430
12/17/2018,111430,111490,111410,111460
12/17/2018,111460,111480,111350,111380
12/17/2018,111380,111440,111360,111390
12/17/2018,111390,111420,111300,111340
12/17/2018,111330,111330,111150,111200
12/17/2018,111190,111230,110960,111040
12/17/2018,111030,111190,110990,111190
12/17/2018,111190,111190,111090,111130
12/17/2018,111140,111150,111070,111140
12/17/2018,111150,111220,111130,111160
12/17/2018,111170,111170,111000,111070
12/17/2018,111060,111060,110980,111020
12/17/2018,111000,111000,110870,110950
12/17/2018,110950,111030,110870,110990
12/17/2018,110990,110990,110880,110900
12/17/2018,110890,110910,110830,110840
12/17/2018,110840,110850,110760,110770
12/17/2018,110760,110950,110750,110950
12/17/2018,110950,110950,110900,110930
12/17/2018,110940,110960,110910,110950
12/17/2018,110940,110950,110830,110830
12/17/2018,110830,110880,110760,110840
12/17/2018,110830,110890,110780,110890
12/17/2018,110890,110910,110820,110870
12/17/2018,110890,110950,110870,110930
12/17/2018,110930,110940,110840,110880
12/17/2018,110860,110890,110840,110860
12/17/2018,110860,110930,110830,110920
12/17/2018,110920,110920,110850,110870
12/17/2018,110880,110930,110840,110930
12/17/2018,110930,110960,110910,110930
12/17/2018,110920,110940,110900,110900
12/17/2018,110910,110920,110840,110870
12/17/2018,110880,110940,110880,110900
12/17/2018,110910,110920,110870,110900
12/17/2018,110890,110900,110840,110860
12/17/2018,110860,110890,110810,110810
12/17/2018,110820,110820,110670,110690
12/17/2018,110690,110740,110650,110740
12/17/2018,110740,110740,110680,110720
12/17/2018,110720,110780,110710,110730
12/17/2018,110750,110760,110660,110720
12/17/2018,110710,110710,110610,110650
12/17/2018,110640,110710,110640,110650
12/17/2018,110650,110780,110640,110780
12/17/2018,110770,110800,110730,110800
12/17/2018,110800,110820,110760,110790
12/17/2018,110790,110890,110780,110860
12/17/2018,110860,110980,110850,110920
12/17/2018,110940,110940,110910,110930
12/17/2018,110930,110930,110860,110900
12/17/2018,110880,110900,110790,110820
12/17/2018,110830,110830,110700,110720
12/17/2018,110710,110770,110700,110750
12/17/2018,110750,110780,110730,110750
12/17/2018,110760,110860,110750,110830
12/17/2018,110830,110850,110750,110760
12/17/2018,110750,110840,110720,110830
12/17/2018,110820,110870,110790,110860
12/17/2018,110860,110940,110860,110890
12/17/2018,110900,110930,110820,110900
12/17/2018,110900,111160,110890,111140
12/17/2018,111150,111170,110990,111000
12/17/2018,111000,111010,110920,110950
12/17/2018,110930,110980,110900,110970
12/17/2018,110970,110970,110850,110850
12/17/2018,110860,110870,110790,110820
12/17/2018,110810,110830,110780,110820
12/17/2018,110820,110830,110700,110730
12/17/2018,110730,110780,110710,110760
12/17/2018,110750,110840,110730,110800
12/17/2018,110800,110850,110790,110820
12/17/2018,110820,110950,110780,110940
12/17/2018,110950,111020,110910,110960
12/17/2018,110960,111110,110940,111110
12/17/2018,111110,111130,111050,111120
12/17/2018,111110,111150,111040,111080
12/17/2018,111170,111270,111090,111100
12/17/2018,111100,111150,111030,111080
12/17/2018,111070,111150,111070,111150
12/17/2018,111150,111250,111120,111160
12/17/2018,111170,111230,111140,111200
12/17/2018,111200,111240,111180,111200
12/17/2018,111180,111240,111160,111230
12/17/2018,111240,111260,111220,111250
12/17/2018,111250,111270,111210,111230
12/17/2018,111230,111280,111230,111240
12/17/2018,111240,111390,111240,111360
12/17/2018,111370,111400,111310,111310
12/17/2018,111320,111320,111260,111260
12/17/2018,111270,111280,111170,111210
12/17/2018,111210,111260,111170,111250
12/17/2018,111260,111350,111250,111250
12/17/2018,111240,111310,111230,111230
12/17/2018,111230,111300,111220,111250
12/17/2018,111260,111280,111200,111200
12/17/2018,111210,111210,111150,111150
12/17/2018,111150,111230,111140,111160
12/17/2018,111150,111230,111120,111130
12/17/2018,111140,111170,111120,111130
12/17/2018,111130,111130,111040,111090
12/17/2018,111090,111130,110960,110980
12/17/2018,110990,111020,110940,110980
12/17/2018,110990,111030,110990,110990
12/17/2018,110990,111020,110950,110970
12/17/2018,110960,110990,110940,110940
12/17/2018,110950,110980,110890,110980
12/17/2018,110980,111010,110840,110870
12/17/2018,110870,110880,110820,110840
12/17/2018,110840,110880,110820,110840
12/17/2018,110820,110870,110800,110810
12/17/2018,110830,110860,110790,110840
12/17/2018,110840,110840,110790,110800
12/17/2018,110800,110840,110750,110780
12/17/2018,110790,110850,110790,110810
12/17/2018,110830,110850,110810,110850
12/17/2018,110840,110840,110790,110800
12/17/2018,110790,110820,110780,110780
12/17/2018,110780,110820,110720,110800
12/17/2018,110810,110850,110760,110830
12/17/2018,110830,110830,110790,110830
12/17/2018,110820,110820,110750,110780
12/17/2018,110780,110800,110740,110790
12/17/2018,110800,110820,110760,110820
12/17/2018,110810,110850,110800,110840
12/17/2018,110830,110870,110830,110860
12/17/2018,110860,110920,110850,110920
12/17/2018,110920,110950,110910,110930
12/17/2018,110950,110960,110890,110900
12/17/2018,110900,110930,110890,110920
12/17/2018,110910,110950,110870,110870
12/17/2018,110870,110900,110830,110900
12/17/2018,110880,110930,110870,110910
12/17/2018,110910,110920,110900,110910
12/17/2018,110900,110940,110900,110940
12/17/2018,110920,110970,110900,110970
